source,routeId,originHarbourId,destinationHarbourId,origin,destination,destinationProvince,shipClass,serviceCategory,serviceId,serviceName,vehicleClass,departDate,departTime,scheduleId,quota,fareAmount,totalPrice,currency,status,statusCode,message,sourceFile
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,22,Golongan IX,GOL IX,2026-08-24,15:00,2627160930380748971,0,19714000,19714000,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-24,15:00,2627160930380748971,178,186000,186000,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-24,15:00,2627160930380748971,10,18400,18400,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,11,Golongan I,GOL I,2026-08-25,15:00,2627160930380748972,0,223900,223900,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,12,Golongan II ,GOL II,2026-08-25,15:00,2627160930380748972,30,410700,410700,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,13,Golongan III,GOL III,2026-08-25,15:00,2627160930380748972,0,858000,858000,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-25,15:00,2627160930380748972,12,2898600,2898600,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-25,15:00,2627160930380748972,5,2647200,2647200,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-25,15:00,2627160930380748972,0,5394200,5394200,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-25,15:00,2627160930380748972,9,4546300,4546300,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-25,15:00,2627160930380748972,0,8984900,8984900,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-25,15:00,2627160930380748972,0,7457600,7457600,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,20,Golongan VII,GOL VII,2026-08-25,15:00,2627160930380748972,0,9355000,9355000,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-25,15:00,2627160930380748972,0,13532900,13532900,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,22,Golongan IX,GOL IX,2026-08-25,15:00,2627160930380748972,0,19714000,19714000,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-25,15:00,2627160930380748972,188,186000,186000,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-25,15:00,2627160930380748972,9,18400,18400,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,11,Golongan I,GOL I,2026-08-26,15:00,2627160930380748973,0,223900,223900,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,12,Golongan II ,GOL II,2026-08-26,15:00,2627160930380748973,30,410700,410700,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,13,Golongan III,GOL III,2026-08-26,15:00,2627160930380748973,0,858000,858000,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-26,15:00,2627160930380748973,15,2898600,2898600,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-26,15:00,2627160930380748973,5,2647200,2647200,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-26,15:00,2627160930380748973,0,5394200,5394200,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-26,15:00,2627160930380748973,5,4546300,4546300,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-26,15:00,2627160930380748973,0,8984900,8984900,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-26,15:00,2627160930380748973,0,7457600,7457600,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,20,Golongan VII,GOL VII,2026-08-26,15:00,2627160930380748973,0,9355000,9355000,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-26,15:00,2627160930380748973,0,13532900,13532900,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Kendaraan,22,Golongan IX,GOL IX,2026-08-26,15:00,2627160930380748973,0,19714000,19714000,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-26,15:00,2627160930380748973,180,186000,186000,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198014,19,,Telaga Punggur,Kuala Tungkal,Jambi,,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-26,15:00,2627160930380748973,10,18400,18400,IDR,OK,200,Ship schedule found.,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,11,Golongan I,GOL I,2026-08-20,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,12,Golongan II ,GOL II,2026-08-20,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,13,Golongan III,GOL III,2026-08-20,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-20,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-20,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-20,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-20,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-20,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-20,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,20,Golongan VII,GOL VII,2026-08-20,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-20,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,22,Golongan IX,GOL IX,2026-08-20,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-20,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-20,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,11,Golongan I,GOL I,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,12,Golongan II ,GOL II,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,13,Golongan III,GOL III,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,20,Golongan VII,GOL VII,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,22,Golongan IX,GOL IX,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,11,Golongan I,GOL I,2026-08-22,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,12,Golongan II ,GOL II,2026-08-22,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,13,Golongan III,GOL III,2026-08-22,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-22,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-22,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-22,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-22,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-22,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-22,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,20,Golongan VII,GOL VII,2026-08-22,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-22,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,22,Golongan IX,GOL IX,2026-08-22,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-22,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-22,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,11,Golongan I,GOL I,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,12,Golongan II ,GOL II,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,13,Golongan III,GOL III,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,20,Golongan VII,GOL VII,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,22,Golongan IX,GOL IX,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,11,Golongan I,GOL I,2026-08-24,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,12,Golongan II ,GOL II,2026-08-24,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,13,Golongan III,GOL III,2026-08-24,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-24,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-24,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-24,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-24,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-24,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-24,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,20,Golongan VII,GOL VII,2026-08-24,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-24,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,22,Golongan IX,GOL IX,2026-08-24,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-24,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-24,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,11,Golongan I,GOL I,2026-08-25,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,12,Golongan II ,GOL II,2026-08-25,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,13,Golongan III,GOL III,2026-08-25,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-25,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-25,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-25,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-25,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-25,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-25,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,20,Golongan VII,GOL VII,2026-08-25,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-25,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,22,Golongan IX,GOL IX,2026-08-25,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-25,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-25,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,11,Golongan I,GOL I,2026-08-26,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,12,Golongan II ,GOL II,2026-08-26,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,13,Golongan III,GOL III,2026-08-26,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-26,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-26,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
trip.ferizy.com,198563,198,,Lembar,Jangkar,Jawa Timur,,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-26,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route,
