routeId,originHarbourId,origin,destination,destinationProvince,serviceCategory,serviceId,serviceName,vehicleClass,departDate,departTime,scheduleId,quota,fareAmount,totalPrice,currency,status,statusCode,message
106113,106,Bastiong,Kayoa,Maluku Utara,Kendaraan,20,Golongan VII,GOL VII,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
106113,106,Bastiong,Kayoa,Maluku Utara,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
106113,106,Bastiong,Kayoa,Maluku Utara,Kendaraan,22,Golongan IX,GOL IX,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
106113,106,Bastiong,Kayoa,Maluku Utara,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
106113,106,Bastiong,Kayoa,Maluku Utara,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
106521,106,Bastiong,Bitung,Sulawesi Utara,Kendaraan,11,Golongan I,GOL I,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (2 total across other dates)
106521,106,Bastiong,Bitung,Sulawesi Utara,Kendaraan,12,Golongan II ,GOL II,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (2 total across other dates)
106521,106,Bastiong,Bitung,Sulawesi Utara,Kendaraan,13,Golongan III,GOL III,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (2 total across other dates)
106521,106,Bastiong,Bitung,Sulawesi Utara,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (2 total across other dates)
106521,106,Bastiong,Bitung,Sulawesi Utara,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (2 total across other dates)
106521,106,Bastiong,Bitung,Sulawesi Utara,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (2 total across other dates)
106521,106,Bastiong,Bitung,Sulawesi Utara,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (2 total across other dates)
106521,106,Bastiong,Bitung,Sulawesi Utara,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (2 total across other dates)
106521,106,Bastiong,Bitung,Sulawesi Utara,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (2 total across other dates)
106521,106,Bastiong,Bitung,Sulawesi Utara,Kendaraan,20,Golongan VII,GOL VII,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (2 total across other dates)
106521,106,Bastiong,Bitung,Sulawesi Utara,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (2 total across other dates)
106521,106,Bastiong,Bitung,Sulawesi Utara,Kendaraan,22,Golongan IX,GOL IX,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (2 total across other dates)
106521,106,Bastiong,Bitung,Sulawesi Utara,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (2 total across other dates)
106521,106,Bastiong,Bitung,Sulawesi Utara,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (2 total across other dates)
120,239,Bira,Pamatata,Sulawesi Selatan,Kendaraan,11,Golongan I,GOL I,2026-08-21,04:30,2627160930380750629,1,48300.0,48300.0,IDR,OK,200,Ship schedule found.
120,239,Bira,Pamatata,Sulawesi Selatan,Kendaraan,12,Golongan II ,GOL II,2026-08-21,04:30,2627160930380750629,18,82600.0,82600.0,IDR,OK,200,Ship schedule found.
120,239,Bira,Pamatata,Sulawesi Selatan,Kendaraan,13,Golongan III,GOL III,2026-08-21,04:30,2627160930380750629,1,105500.0,105500.0,IDR,OK,200,Ship schedule found.
120,239,Bira,Pamatata,Sulawesi Selatan,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-21,04:30,2627160930380750629,0,595900.0,595900.0,IDR,OK,200,Ship schedule found.
120,239,Bira,Pamatata,Sulawesi Selatan,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-21,04:30,2627160930380750629,0,444600.0,444600.0,IDR,OK,200,Ship schedule found.
120,239,Bira,Pamatata,Sulawesi Selatan,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-21,04:30,2627160930380750629,1,1075900.0,1075900.0,IDR,OK,200,Ship schedule found.
120,239,Bira,Pamatata,Sulawesi Selatan,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-21,04:30,2627160930380750629,0,643100.0,643100.0,IDR,OK,200,Ship schedule found.
120,239,Bira,Pamatata,Sulawesi Selatan,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-21,04:30,2627160930380750629,0,1710700.0,1710700.0,IDR,OK,200,Ship schedule found.
120,239,Bira,Pamatata,Sulawesi Selatan,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-21,04:30,2627160930380750629,0,905000.0,905000.0,IDR,OK,200,Ship schedule found.
120,239,Bira,Pamatata,Sulawesi Selatan,Kendaraan,20,Golongan VII,GOL VII,2026-08-21,04:30,2627160930380750629,0,1351700.0,1351700.0,IDR,OK,200,Ship schedule found.
120,239,Bira,Pamatata,Sulawesi Selatan,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-21,04:30,2627160930380750629,0,1627000.0,1627000.0,IDR,OK,200,Ship schedule found.
120,239,Bira,Pamatata,Sulawesi Selatan,Kendaraan,22,Golongan IX,GOL IX,2026-08-21,04:30,2627160930380750629,0,3415100.0,3415100.0,IDR,OK,200,Ship schedule found.
120,239,Bira,Pamatata,Sulawesi Selatan,Pejalan Kaki,5,Dewasa Bisnis I,DEWASA,2026-08-21,04:30,2627160930380750629,0,44000.0,44000.0,IDR,OK,200,Ship schedule found.
120,239,Bira,Pamatata,Sulawesi Selatan,Pejalan Kaki,504,Bayi Bisnis,BAYI,2026-08-21,04:30,2627160930380750629,0,15500.0,15500.0,IDR,OK,200,Ship schedule found.
120,239,Bira,Pamatata,Sulawesi Selatan,Pejalan Kaki,525,SUPLESI BAYI EKONOMI KE BISNIS,SUPLESI,2026-08-21,04:30,2627160930380750629,0,11800.0,11800.0,IDR,OK,200,Ship schedule found.
120,239,Bira,Pamatata,Sulawesi Selatan,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-21,04:30,2627160930380750629,250,33900.0,33900.0,IDR,OK,200,Ship schedule found.
120,239,Bira,Pamatata,Sulawesi Selatan,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-21,04:30,2627160930380750629,0,3700.0,3700.0,IDR,OK,200,Ship schedule found.
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,11,Golongan I,GOL I,2026-08-21,04:30,2627160930380750692,0,48300.0,48300.0,IDR,OK,200,Ship schedule found.
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,12,Golongan II ,GOL II,2026-08-21,04:30,2627160930380750692,27,82600.0,82600.0,IDR,OK,200,Ship schedule found.
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,13,Golongan III,GOL III,2026-08-21,04:30,2627160930380750692,0,105500.0,105500.0,IDR,OK,200,Ship schedule found.
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-21,04:30,2627160930380750692,4,595900.0,595900.0,IDR,OK,200,Ship schedule found.
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-21,04:30,2627160930380750692,0,444600.0,444600.0,IDR,OK,200,Ship schedule found.
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-21,04:30,2627160930380750692,1,1075900.0,1075900.0,IDR,OK,200,Ship schedule found.
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-21,04:30,2627160930380750692,0,643100.0,643100.0,IDR,OK,200,Ship schedule found.
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-21,04:30,2627160930380750692,0,1710700.0,1710700.0,IDR,OK,200,Ship schedule found.
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-21,04:30,2627160930380750692,0,905000.0,905000.0,IDR,OK,200,Ship schedule found.
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,20,Golongan VII,GOL VII,2026-08-21,04:30,2627160930380750692,0,1351700.0,1351700.0,IDR,OK,200,Ship schedule found.
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-21,04:30,2627160930380750692,0,1627000.0,1627000.0,IDR,OK,200,Ship schedule found.
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,22,Golongan IX,GOL IX,2026-08-21,04:30,2627160930380750692,0,3415100.0,3415100.0,IDR,OK,200,Ship schedule found.
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,5,Dewasa Bisnis I,DEWASA,2026-08-21,04:30,2627160930380750692,0,44000.0,44000.0,IDR,OK,200,Ship schedule found.
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,504,Bayi Bisnis,BAYI,2026-08-21,04:30,2627160930380750692,0,15500.0,15500.0,IDR,OK,200,Ship schedule found.
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,525,SUPLESI BAYI EKONOMI KE BISNIS,SUPLESI,2026-08-21,04:30,2627160930380750692,0,11800.0,11800.0,IDR,OK,200,Ship schedule found.
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-21,04:30,2627160930380750692,220,33900.0,33900.0,IDR,OK,200,Ship schedule found.
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-21,04:30,2627160930380750692,30,3700.0,3700.0,IDR,OK,200,Ship schedule found.
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,11,Golongan I,GOL I,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (4 total across other dates)
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,12,Golongan II ,GOL II,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (4 total across other dates)
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,13,Golongan III,GOL III,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (4 total across other dates)
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (4 total across other dates)
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (4 total across other dates)
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (4 total across other dates)
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (4 total across other dates)
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (4 total across other dates)
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (4 total across other dates)
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,20,Golongan VII,GOL VII,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (4 total across other dates)
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (4 total across other dates)
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,22,Golongan IX,GOL IX,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (4 total across other dates)
122,29,Padang,Tua Pejat,Sumatera Barat,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (4 total across other dates)
122,29,Padang,Tua Pejat,Sumatera Barat,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (4 total across other dates)
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,11,Golongan I,GOL I,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (3 total across other dates)
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,12,Golongan II ,GOL II,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (3 total across other dates)
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,13,Golongan III,GOL III,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (3 total across other dates)
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (3 total across other dates)
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (3 total across other dates)
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (3 total across other dates)
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (3 total across other dates)
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (3 total across other dates)
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (3 total across other dates)
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,20,Golongan VII,GOL VII,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (3 total across other dates)
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (3 total across other dates)
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,22,Golongan IX,GOL IX,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (3 total across other dates)
127,31,Tua Pejat,Padang,Sumatera Barat,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (3 total across other dates)
127,31,Tua Pejat,Padang,Sumatera Barat,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (3 total across other dates)
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,11,Golongan I,GOL I,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (1 total across other dates)
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,12,Golongan II ,GOL II,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (1 total across other dates)
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,13,Golongan III,GOL III,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (1 total across other dates)
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (1 total across other dates)
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (1 total across other dates)
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (1 total across other dates)
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (1 total across other dates)
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (1 total across other dates)
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (1 total across other dates)
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,20,Golongan VII,GOL VII,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (1 total across other dates)
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (1 total across other dates)
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,22,Golongan IX,GOL IX,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (1 total across other dates)
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Pejalan Kaki,5,Dewasa Bisnis I,DEWASA,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (1 total across other dates)
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Pejalan Kaki,6,Anak - Anak Bisnis I,ANAK,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (1 total across other dates)
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (1 total across other dates)
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Pejalan Kaki,8,Anak - Anak Ekonomi,ANAK,2026-08-21,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-21 (1 total across other dates)
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,11,Golongan I,GOL I,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,12,Golongan II ,GOL II,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,13,Golongan III,GOL III,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,20,Golongan VII,GOL VII,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,22,Golongan IX,GOL IX,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Pejalan Kaki,5,Dewasa Bisnis I,DEWASA,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Pejalan Kaki,6,Anak - Anak Bisnis I,ANAK,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Pejalan Kaki,8,Anak - Anak Ekonomi,ANAK,2026-08-21,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,11,Golongan I,GOL I,2026-08-21,07:00,2627160930380753768,2,40000.0,40000.0,IDR,OK,200,Ship schedule found.
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,12,Golongan II ,GOL II,2026-08-21,07:00,2627160930380753768,66,68000.0,68000.0,IDR,OK,200,Ship schedule found.
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,13,Golongan III,GOL III,2026-08-21,07:00,2627160930380753768,2,145000.0,145000.0,IDR,OK,200,Ship schedule found.
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-21,07:00,2627160930380753768,0,457000.0,457000.0,IDR,OK,200,Ship schedule found.
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-21,07:00,2627160930380753768,2,349000.0,349000.0,IDR,OK,200,Ship schedule found.
