routeId,originHarbourId,origin,destination,destinationProvince,serviceCategory,serviceId,serviceName,vehicleClass,departDate,departTime,scheduleId,quota,fareAmount,totalPrice,currency,status
120,239,Bira,Pamatata,Sulawesi Selatan,Pejalan Kaki,525,SUPLESI BAYI EKONOMI KE BISNIS,SUPLESI,2026-08-24,06:30,2627160930380750635,0,11800,11800,IDR,OK
120,239,Bira,Pamatata,Sulawesi Selatan,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-24,06:30,2627160930380750635,250,33900,33900,IDR,OK
120,239,Bira,Pamatata,Sulawesi Selatan,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-24,06:30,2627160930380750635,0,3700,3700,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,11,Golongan I,GOL I,2026-08-24,04:30,2627160930380750698,0,48300,48300,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,12,Golongan II ,GOL II,2026-08-24,04:30,2627160930380750698,30,82600,82600,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,13,Golongan III,GOL III,2026-08-24,04:30,2627160930380750698,0,105500,105500,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-24,04:30,2627160930380750698,7,595900,595900,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-24,04:30,2627160930380750698,0,444600,444600,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-24,04:30,2627160930380750698,1,1075900,1075900,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-24,04:30,2627160930380750698,0,643100,643100,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-24,04:30,2627160930380750698,0,1710700,1710700,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-24,04:30,2627160930380750698,0,905000,905000,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,20,Golongan VII,GOL VII,2026-08-24,04:30,2627160930380750698,0,1351700,1351700,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-24,04:30,2627160930380750698,0,1627000,1627000,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Kendaraan,22,Golongan IX,GOL IX,2026-08-24,04:30,2627160930380750698,0,3415100,3415100,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,5,Dewasa Bisnis I,DEWASA,2026-08-24,04:30,2627160930380750698,0,44000,44000,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,504,Bayi Bisnis,BAYI,2026-08-24,04:30,2627160930380750698,0,15500,15500,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,525,SUPLESI BAYI EKONOMI KE BISNIS,SUPLESI,2026-08-24,04:30,2627160930380750698,0,11800,11800,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-24,04:30,2627160930380750698,250,33900,33900,IDR,OK
121,244,Pamatata,Bira,Sulawesi Selatan,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-24,04:30,2627160930380750698,30,3700,3700,IDR,OK
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,11,Golongan I,GOL I,2026-08-24,17:00,2627160930380750826,2,155000,155000,IDR,OK
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,12,Golongan II ,GOL II,2026-08-24,17:00,2627160930380750826,20,255000,255000,IDR,OK
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,13,Golongan III,GOL III,2026-08-24,17:00,2627160930380750826,2,500000,500000,IDR,OK
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-24,17:00,2627160930380750826,0,1900000,1900000,IDR,OK
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-24,17:00,2627160930380750826,1,1620000,1620000,IDR,OK
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-24,17:00,2627160930380750826,0,2430000,2430000,IDR,OK
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-24,17:00,2627160930380750826,0,2190000,2190000,IDR,OK
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-24,17:00,2627160930380750826,0,3256000,3256000,IDR,OK
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-24,17:00,2627160930380750826,0,2900000,2900000,IDR,OK
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,20,Golongan VII,GOL VII,2026-08-24,17:00,2627160930380750826,0,4604000,4604000,IDR,OK
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-24,17:00,2627160930380750826,0,7368000,7368000,IDR,OK
122,29,Padang,Tua Pejat,Sumatera Barat,Kendaraan,22,Golongan IX,GOL IX,2026-08-24,17:00,2627160930380750826,0,11420000,11420000,IDR,OK
122,29,Padang,Tua Pejat,Sumatera Barat,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-24,17:00,2627160930380750826,117,102000,102000,IDR,OK
122,29,Padang,Tua Pejat,Sumatera Barat,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-24,17:00,2627160930380750826,5,12000,12000,IDR,OK
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,11,Golongan I,GOL I,2026-08-24,07:30,2627160930380753791,2,40000,40000,IDR,OK
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,12,Golongan II ,GOL II,2026-08-24,07:30,2627160930380753791,80,68000,68000,IDR,OK
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,13,Golongan III,GOL III,2026-08-24,07:30,2627160930380753791,2,145000,145000,IDR,OK
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-24,07:30,2627160930380753791,11,457000,457000,IDR,OK
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-24,07:30,2627160930380753791,6,349000,349000,IDR,OK
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-24,07:30,2627160930380753791,0,985000,985000,IDR,OK
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-24,07:30,2627160930380753791,1,627000,627000,IDR,OK
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-24,07:30,2627160930380753791,0,1612000,1612000,IDR,OK
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-24,07:30,2627160930380753791,1,934000,934000,IDR,OK
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,20,Golongan VII,GOL VII,2026-08-24,07:30,2627160930380753791,0,1289000,1289000,IDR,OK
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-24,07:30,2627160930380753791,0,1704000,1704000,IDR,OK
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,22,Golongan IX,GOL IX,2026-08-24,07:30,2627160930380753791,0,2415000,2415000,IDR,OK
1514,15,Ulee Lheue,Balohan,Aceh,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-24,07:30,2627160930380753791,172,35000,35000,IDR,OK
1514,15,Ulee Lheue,Balohan,Aceh,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-24,07:30,2627160930380753791,10,4200,4200,IDR,OK
1516,14,Balohan,Ulee Lheue,Aceh,Kendaraan,11,Golongan I,GOL I,2026-08-24,10:30,2627160930380753784,2,42000,42000,IDR,OK
1516,14,Balohan,Ulee Lheue,Aceh,Kendaraan,12,Golongan II ,GOL II,2026-08-24,10:30,2627160930380753784,78,70000,70000,IDR,OK
1516,14,Balohan,Ulee Lheue,Aceh,Kendaraan,13,Golongan III,GOL III,2026-08-24,10:30,2627160930380753784,2,147000,147000,IDR,OK
1516,14,Balohan,Ulee Lheue,Aceh,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-24,10:30,2627160930380753784,3,459000,459000,IDR,OK
1516,14,Balohan,Ulee Lheue,Aceh,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-24,10:30,2627160930380753784,5,351000,351000,IDR,OK
1516,14,Balohan,Ulee Lheue,Aceh,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-24,10:30,2627160930380753784,0,987000,987000,IDR,OK
1516,14,Balohan,Ulee Lheue,Aceh,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-24,10:30,2627160930380753784,0,629000,629000,IDR,OK
1516,14,Balohan,Ulee Lheue,Aceh,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-24,10:30,2627160930380753784,0,1614000,1614000,IDR,OK
1516,14,Balohan,Ulee Lheue,Aceh,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-24,10:30,2627160930380753784,0,936000,936000,IDR,OK
1516,14,Balohan,Ulee Lheue,Aceh,Kendaraan,20,Golongan VII,GOL VII,2026-08-24,10:30,2627160930380753784,0,1293000,1293000,IDR,OK
1516,14,Balohan,Ulee Lheue,Aceh,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-24,10:30,2627160930380753784,0,1708000,1708000,IDR,OK
1516,14,Balohan,Ulee Lheue,Aceh,Kendaraan,22,Golongan IX,GOL IX,2026-08-24,10:30,2627160930380753784,0,2419000,2419000,IDR,OK
1516,14,Balohan,Ulee Lheue,Aceh,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-24,10:30,2627160930380753784,0,37000,37000,IDR,OK
1516,14,Balohan,Ulee Lheue,Aceh,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-24,10:30,2627160930380753784,7,6200,6200,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,11,Golongan I,GOL I,2026-08-24,15:00,2627160930380748971,0,223900,223900,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,12,Golongan II ,GOL II,2026-08-24,15:00,2627160930380748971,30,410700,410700,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,13,Golongan III,GOL III,2026-08-24,15:00,2627160930380748971,0,858000,858000,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-24,15:00,2627160930380748971,15,2898600,2898600,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-24,15:00,2627160930380748971,5,2647200,2647200,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-24,15:00,2627160930380748971,0,5394200,5394200,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-24,15:00,2627160930380748971,5,4546300,4546300,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-24,15:00,2627160930380748971,0,8984900,8984900,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-24,15:00,2627160930380748971,0,7457600,7457600,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,20,Golongan VII,GOL VII,2026-08-24,15:00,2627160930380748971,0,9355000,9355000,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-24,15:00,2627160930380748971,0,13532900,13532900,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Kendaraan,22,Golongan IX,GOL IX,2026-08-24,15:00,2627160930380748971,0,19714000,19714000,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-24,15:00,2627160930380748971,178,186000,186000,IDR,OK
198014,19,Telaga Punggur,Kuala Tungkal,Jambi,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-24,15:00,2627160930380748971,10,18400,18400,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,11,Golongan I,GOL I,2026-08-24,09:00,2627160930380753338,5,144300,144300,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,12,Golongan II ,GOL II,2026-08-24,09:00,2627160930380753338,50,306100,306100,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,13,Golongan III,GOL III,2026-08-24,09:00,2627160930380753338,5,519200,519200,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-24,09:00,2627160930380753338,20,1926600,1926600,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-24,09:00,2627160930380753338,20,1857000,1857000,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-24,09:00,2627160930380753338,10,3585700,3585700,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-24,09:00,2627160930380753338,20,3152500,3152500,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-24,09:00,2627160930380753338,5,6030600,6030600,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-24,09:00,2627160930380753338,10,5007800,5007800,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,20,Golongan VII,GOL VII,2026-08-24,09:00,2627160930380753338,10,6216800,6216800,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-24,09:00,2627160930380753338,5,8727700,8727700,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Kendaraan,22,Golongan IX,GOL IX,2026-08-24,09:00,2627160930380753338,5,12711800,12711800,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Pejalan Kaki,1,Dewasa,DEWASA,2026-08-24,09:00,2627160930380753338,0,105600,105600,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-24,09:00,2627160930380753338,150,111400,111400,IDR,OK
203202,203,Bajoe,Kolaka,Sulawesi Tenggara,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-24,09:00,2627160930380753338,5,11300,11300,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Kendaraan,11,Golongan I,GOL I,2026-08-24,21:00,2627160930380752200,0,35000,35000,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Kendaraan,12,Golongan II ,GOL II,2026-08-24,21:00,2627160930380752200,0,120000,120000,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Kendaraan,13,Golongan III,GOL III,2026-08-24,21:00,2627160930380752200,0,308000,308000,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-24,21:00,2627160930380752200,0,1098000,1098000,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-24,21:00,2627160930380752200,0,1099000,1099000,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-24,21:00,2627160930380752200,0,1223000,1223000,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-24,21:00,2627160930380752200,0,1758000,1758000,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-24,21:00,2627160930380752200,0,1942000,1942000,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-24,21:00,2627160930380752200,0,2119000,2119000,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Kendaraan,20,Golongan VII,GOL VII,2026-08-24,21:00,2627160930380752200,0,2314000,2314000,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-24,21:00,2627160930380752200,0,2488000,2488000,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Kendaraan,22,Golongan IX,GOL IX,2026-08-24,21:00,2627160930380752200,0,2691000,2691000,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Pejalan Kaki,5,Dewasa Bisnis I,DEWASA,2026-08-24,21:00,2627160930380752200,0,122000,122000,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Pejalan Kaki,504,Bayi Bisnis,BAYI,2026-08-24,21:00,2627160930380752200,0,14000,14000,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Pejalan Kaki,525,SUPLESI BAYI EKONOMI KE BISNIS,SUPLESI,2026-08-24,21:00,2627160930380752200,0,4000,4000,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Pejalan Kaki,6,Anak - Anak Bisnis I,ANAK,2026-08-24,21:00,2627160930380752200,0,12900,12900,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-24,21:00,2627160930380752200,0,95000,95000,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Pejalan Kaki,8,Anak - Anak Ekonomi,ANAK,2026-08-24,21:00,2627160930380752200,0,10000,10000,IDR,OK
21,10,Bawean,Paciran,Jawa Timur,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-24,21:00,2627160930380752200,0,10000,10000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,11,Golongan I,GOL I,2026-08-24,07:00,2627160930380747367,100,10000,10000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,12,Golongan II ,GOL II,2026-08-24,07:00,2627160930380747367,100,15500,15500,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,13,Golongan III,GOL III,2026-08-24,07:00,2627160930380747367,10,22500,22500,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-24,07:00,2627160930380747367,10,62500,62500,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-24,07:00,2627160930380747367,10,61500,61500,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-24,07:00,2627160930380747367,10,74000,74000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-24,07:00,2627160930380747367,10,75500,75500,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-24,07:00,2627160930380747367,10,88000,88000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-24,07:00,2627160930380747367,10,101000,101000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,20,Golongan VII,GOL VII,2026-08-24,07:00,2627160930380747367,10,197000,197000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-24,07:00,2627160930380747367,0,228000,228000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Kendaraan,22,Golongan IX,GOL IX,2026-08-24,07:00,2627160930380747367,0,284000,284000,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-24,07:00,2627160930380747367,99,8500,8500,IDR,OK
22,12,Ujung,Kamal,Jawa Timur,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-24,07:00,2627160930380747367,100,2000,2000,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,11,Golongan I,GOL I,2026-08-24,08:00,2627160930380747113,100,10000,10000,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,12,Golongan II ,GOL II,2026-08-24,08:00,2627160930380747113,100,15500,15500,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,13,Golongan III,GOL III,2026-08-24,08:00,2627160930380747113,10,22500,22500,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-24,08:00,2627160930380747113,10,62500,62500,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-24,08:00,2627160930380747113,10,61500,61500,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-24,08:00,2627160930380747113,10,74000,74000,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-24,08:00,2627160930380747113,10,75500,75500,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-24,08:00,2627160930380747113,10,88000,88000,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-24,08:00,2627160930380747113,10,101000,101000,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,20,Golongan VII,GOL VII,2026-08-24,08:00,2627160930380747113,10,197000,197000,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-24,08:00,2627160930380747113,0,228000,228000,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Kendaraan,22,Golongan IX,GOL IX,2026-08-24,08:00,2627160930380747113,0,284000,284000,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-24,08:00,2627160930380747113,100,8500,8500,IDR,OK
23,13,Kamal,Ujung,Jawa Timur,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-24,08:00,2627160930380747113,100,2000,2000,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,11,Golongan I,GOL I,2026-08-24,00:00,2627160930380751738,100,81600,81600,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,12,Golongan II ,GOL II,2026-08-24,00:00,2627160930380751738,100,169400,169400,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,13,Golongan III,GOL III,2026-08-24,00:00,2627160930380751738,100,329600,329600,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-24,00:00,2627160930380751738,100,1184100,1184100,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-24,00:00,2627160930380751738,100,1116200,1116200,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-24,00:00,2627160930380751738,100,2251300,2251300,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-24,00:00,2627160930380751738,100,1887500,1887500,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-24,00:00,2627160930380751738,100,3677300,3677300,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-24,00:00,2627160930380751738,100,3160200,3160200,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,20,Golongan VII,GOL VII,2026-08-24,00:00,2627160930380751738,100,4059800,4059800,IDR,OK
25,198,Lembar,Padang Bai,Bali,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-24,00:00,2627160930380751738,0,5699800,5699800,IDR,OK
