routeId,originHarbourId,origin,destination,destinationProvince,serviceCategory,serviceId,serviceName,vehicleClass,departDate,departTime,scheduleId,quota,fareAmount,totalPrice,currency,status,statusCode,message
127,31,Tua Pejat,Padang,Sumatera Barat,Kendaraan,22,Golongan IX,GOL IX,2026-08-23,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-23 (3 total across other dates)
127,31,Tua Pejat,Padang,Sumatera Barat,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-23,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-23 (3 total across other dates)
127,31,Tua Pejat,Padang,Sumatera Barat,Pejalan Kaki,9,Bayi Ekonomi,BAYI,2026-08-23,,,,,,IDR,NO_SCHEDULE_FOR_DATE,0,No departure slots found for date 2026-08-23 (3 total across other dates)
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,11,Golongan I,GOL I,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,12,Golongan II ,GOL II,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,13,Golongan III,GOL III,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,20,Golongan VII,GOL VII,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Kendaraan,22,Golongan IX,GOL IX,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Pejalan Kaki,5,Dewasa Bisnis I,DEWASA,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Pejalan Kaki,6,Anak - Anak Bisnis I,ANAK,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1406,171,Kupang,Larantuka,Nusa Tenggara Timur,Pejalan Kaki,8,Anak - Anak Ekonomi,ANAK,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,11,Golongan I,GOL I,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,12,Golongan II ,GOL II,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,13,Golongan III,GOL III,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,17,Golongan V - Barang,GOL V B,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,18,Golongan VI - Penumpang,GOL VI A,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,19,Golongan VI - Barang,GOL VI B,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,20,Golongan VII,GOL VII,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,21,Golongan VIII,GOL VIII,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Kendaraan,22,Golongan IX,GOL IX,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Pejalan Kaki,5,Dewasa Bisnis I,DEWASA,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Pejalan Kaki,6,Anak - Anak Bisnis I,ANAK,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Pejalan Kaki,7,Dewasa Ekonomi,DEWASA,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1407,173,Larantuka,Kupang,Nusa Tenggara Timur,Pejalan Kaki,8,Anak - Anak Ekonomi,ANAK,2026-08-23,,,,,,IDR,SCHEDULE_DATA_NOT_FOUND,0,Gateway returned no schedule data for route
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,11,Golongan I,GOL I,2026-08-23,10:30,2627160930380753790,2,40000,40000,IDR,OK,200,Ship schedule found.
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,12,Golongan II ,GOL II,2026-08-23,10:30,2627160930380753790,62,68000,68000,IDR,OK,200,Ship schedule found.
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,13,Golongan III,GOL III,2026-08-23,10:30,2627160930380753790,2,145000,145000,IDR,OK,200,Ship schedule found.
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,14,Golongan IV - Penumpang,GOL IV A,2026-08-23,10:30,2627160930380753790,5,457000,457000,IDR,OK,200,Ship schedule found.
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,15,Golongan IV - Barang,GOL IV B,2026-08-23,10:30,2627160930380753790,6,349000,349000,IDR,OK,200,Ship schedule found.
1514,15,Ulee Lheue,Balohan,Aceh,Kendaraan,16,Golongan V - Penumpang,GOL V A,2026-08-23,10:30,2627160930380753790,1,985000,985000,IDR,OK,200,Ship schedule found.
